Date,Time,UpTime,Fix,Satellites,Latitude,Longitude,Elevation,Yaw,Pitch,Roll,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ
00/00/2000,0:00:00,0:33:44,0,0,, ,,59.14,1.99,51.88,0,-0.04,0,-0.15,0.84,9.95,-41.04,24.7,-120.96
00/00/2000,0:00:00,0:33:44,0,0,, ,,59.15,1.99,51.87,0,-0.04,0,-0.15,0.83,9.95,-41.04,24.66,-120.62
00/00/2000,0:00:00,0:33:44,0,0,, ,,59.15,1.99,51.86,0,-0.04,0,-0.15,0.84,9.94,-40.57,24.89,-121.4
00/00/2000,0:00:00,0:33:44,0,0,, ,,59.15,1.97,51.83,0,-0.04,0,-0.16,0.83,9.95,-41.2,24.98,-120.59
00/00/2000,0:00:00,0:33:44,0,0,, ,,59.13,1.99,51.82,0,-0.04,0,-0.15,0.83,9.95,-40.41,24.99,-121.27
00/00/2000,0:00:00,0:33:45,0,0,, ,,59.12,1.98,51.78,0,-0.04,0,-0.16,0.84,9.95,-40.87,25.23,-121.15
00/00/2000,0:00:00,0:33:45,0,0,, ,,59.12,1.97,51.77,0,-0.04,0,-0.15,0.84,9.95,-41.03,24.99,-120.71
00/00/2000,0:00:00,0:33:45,0,0,, ,,59.12,1.99,51.83,0,-0.04,0,-0.15,0.83,9.96,-41.29,24.38,-120.84
00/00/2000,0:00:00,0:33:45,0,0,, ,,59.11,2,51.83,0,-0.04,0,-0.15,0.83,9.94,-40.56,24.86,-121.59
00/00/2000,0:00:00,0:33:45,0,0,, ,,59.1,2.02,51.86,0,-0.04,0,-0.16,0.83,9.94,-41.1,24.5,-121.41
00/00/2000,0:00:00,0:33:45,0,0,, ,,59.1,2.01,51.84,0,-0.04,0,-0.16,0.83,9.95,-40.75,24.8,-120.52
00/00/2000,0:00:00,0:33:46,0,0,, ,,59.11,2.01,51.86,0,-0.04,0,-0.16,0.84,9.96,-40.63,24.5,-119.82
00/00/2000,0:00:00,0:33:46,0,0,, ,,59.1,2.01,51.86,0,-0.04,0,-0.15,0.84,9.95,-40.89,24.6,-121.67
00/00/2000,0:00:00,0:33:46,0,0,, ,,59.1,2.01,51.87,0,-0.04,0,-0.15,0.83,9.94,-40.73,24.67,-121.41
00/00/2000,0:00:00,0:33:46,0,0,, ,,59.1,2.01,51.88,0,-0.04,0,-0.16,0.83,9.95,-40.82,24.47,-120.93
00/00/2000,0:00:00,0:33:46,0,0,, ,,59.11,2.02,51.88,0,-0.04,0,-0.16,0.83,9.95,-40.87,24.66,-121.76
00/00/2000,0:00:00,0:33:46,0,0,, ,,59.11,2,51.85,0,-0.04,0,-0.15,0.83,9.95,-40.91,24.77,-120.62
00/00/2000,0:00:00,0:33:47,0,0,, ,,59.11,1.96,51.83,0,-0.04,0,-0.15,0.83,9.94,-40.87,24.96,-120.77
00/00/2000,0:00:00,0:33:47,0,0,, ,,59.11,1.98,51.86,0,-0.04,0,-0.16,0.83,9.96,-41.44,24.32,-121.03
00/00/2000,0:00:00,0:33:47,0,0,, ,,59.13,2,51.88,0,-0.04,0,-0.15,0.83,9.96,-41.36,24.25,-120.37
00/00/2000,0:00:00,0:33:47,0,0,, ,,59.13,1.99,51.85,0,-0.04,0,-0.16,0.84,9.95,-40.84,24.96,-121.02
00/00/2000,0:00:00,0:33:47,0,0,, ,,59.13,1.99,51.86,0,-0.04,0,-0.15,0.84,9.96,-41,24.7,-121.56
00/00/2000,0:00:00,0:33:47,0,0,, ,,59.12,2,51.85,0,-0.04,0,-0.16,0.84,9.95,-40.24,24.93,-121.15
00/00/2000,0:00:00,0:33:48,0,0,, ,,59.12,2.03,51.89,0,-0.04,0,-0.15,0.84,9.95,-40.49,24.45,-121.48
00/00/2000,0:00:00,0:33:48,0,0,, ,,59.12,2.01,51.85,0,-0.04,0,-0.16,0.84,9.96,-40.76,25.08,-121.43
00/00/2000,0:00:00,0:33:48,0,0,, ,,59.12,2,51.85,0,-0.04,0,-0.16,0.84,9.94,-41.16,24.98,-121.94
00/00/2000,0:00:00,0:33:48,0,0,, ,,59.12,2.01,51.87,0,-0.04,0,-0.15,0.84,9.95,-40.81,24.63,-122.23
00/00/2000,0:00:00,0:33:48,0,0,, ,,59.12,2,51.88,0,-0.04,0,-0.15,0.84,9.95,-41.17,24.67,-121.44
00/00/2000,0:00:00,0:33:48,0,0,, ,,59.12,2,51.85,0,-0.04,0,-0.16,0.83,9.96,-40.54,24.64,-120.3
00/00/2000,0:00:00,0:33:49,0,0,, ,,59.11,1.98,51.86,0,-0.04,0,-0.15,0.84,9.96,-41.11,24.61,-120.48
00/00/2000,0:00:00,0:33:49,0,0,, ,,59.1,1.99,51.87,0,-0.04,0,-0.16,0.84,9.95,-40.97,24.7,-121.63
00/00/2000,0:00:00,0:33:49,0,0,, ,,59.1,1.98,51.84,0,-0.04,0,-0.15,0.83,9.95,-40.75,24.96,-120.89
00/00/2000,0:00:00,0:33:49,0,0,, ,,59.09,1.98,51.83,0,-0.04,0,-0.15,0.83,9.96,-40.62,24.95,-121.29
00/00/2000,0:00:00,0:33:49,0,0,, ,,59.08,1.99,51.84,0,-0.04,0,-0.15,0.84,9.95,-40.62,24.86,-121.25
00/00/2000,0:00:00,0:33:49,0,0,, ,,59.07,1.98,51.83,0,-0.04,0,-0.15,0.83,9.95,-40.82,24.88,-121.15
00/00/2000,0:00:00,0:33:50,0,0,, ,,59.09,2.01,51.84,0,-0.04,0,-0.15,0.83,9.96,-40.49,24.76,-121.73
00/00/2000,0:00:00,0:33:50,0,0,, ,,59.09,2.03,51.85,0,-0.04,0,-0.16,0.84,9.96,-40.76,24.73,-121.78
00/00/2000,0:00:00,0:33:50,0,0,, ,,59.09,2.03,51.84,0,-0.04,0,-0.16,0.84,9.95,-40.81,24.82,-121.21
00/00/2000,0:00:00,0:33:50,0,0,, ,,59.08,2.03,51.83,0,-0.04,0,-0.15,0.83,9.95,-40.59,24.86,-120.9
00/00/2000,0:00:00,0:33:50,0,0,, ,,59.08,2.01,51.84,0,-0.04,0,-0.16,0.84,9.95,-40.66,24.71,-120.46
00/00/2000,0:00:00,0:33:50,0,0,, ,,59.08,2.01,51.83,0,-0.04,0,-0.15,0.84,9.96,-40.59,24.79,-120.86
00/00/2000,0:00:00,0:33:51,0,0,, ,,59.09,2,51.84,0,-0.04,0,-0.16,0.83,9.95,-41.16,24.83,-120.9
00/00/2000,0:00:00,0:33:51,0,0,, ,,59.09,2,51.82,0,-0.04,0,-0.16,0.83,9.95,-40.56,24.98,-120.77
00/00/2000,0:00:00,0:33:51,0,0,, ,,59.09,2,51.83,0,-0.04,0,-0.15,0.83,9.95,-41.06,24.8,-120.93
00/00/2000,0:00:00,0:33:51,0,0,, ,,59.1,2,51.85,0,-0.04,0,-0.15,0.84,9.95,-40.89,24.42,-120.37
00/00/2000,0:00:00,0:33:51,0,0,, ,,59.11,1.99,51.83,0,-0.04,0,-0.16,0.83,9.95,-40.91,24.89,-120.97
00/00/2000,0:00:00,0:33:51,0,0,, ,,59.12,2.02,51.87,0,-0.04,0,-0.15,0.83,9.95,-40.69,24.01,-120.36
00/00/2000,0:00:00,0:33:52,0,0,, ,,59.13,2.07,51.94,0,-0.04,0,-0.15,0.84,9.95,-40.21,24.06,-121.6
00/00/2000,0:00:00,0:33:52,0,0,, ,,59.12,2.05,51.92,0,-0.04,0,-0.16,0.83,9.95,-40.75,24.57,-121.27
00/00/2000,0:00:00,0:33:52,0,0,, ,,59.12,2.02,51.89,0,-0.04,0,-0.15,0.84,9.95,-40.65,24.57,-120.77
00/00/2000,0:00:00,0:33:52,0,0,, ,,59.14,2.04,51.9,0,-0.04,0,-0.16,0.84,9.95,-40.65,24.48,-122.13
00/00/2000,0:00:00,0:33:52,0,0,, ,,59.13,2.02,51.89,0,-0.04,0,-0.15,0.84,9.95,-40.84,24.55,-121
00/00/2000,0:00:00,0:33:52,0,0,, ,,59.11,1.98,51.83,0,-0.04,0,-0.15,0.83,9.94,-41.01,25.29,-121.31
00/00/2000,0:00:00,0:33:53,0,0,, ,,59.09,1.98,51.81,0,-0.04,0,-0.16,0.83,9.95,-41.13,24.82,-120.71
00/00/2000,0:00:00,0:33:53,0,0,, ,,59.1,1.98,51.81,0,-0.04,0,-0.16,0.84,9.94,-40.97,24.85,-120.34
00/00/2000,0:00:00,0:33:53,0,0,, ,,59.11,2.02,51.87,0,-0.04,0,-0.16,0.83,9.95,-41.17,24.19,-121.35
00/00/2000,0:00:00,0:33:53,0,0,, ,,59.11,2.03,51.88,0,-0.04,0,-0.16,0.83,9.95,-40.79,24.6,-121.72
00/00/2000,0:00:00,0:33:53,0,0,, ,,59.12,2.05,51.92,0,-0.04,0,-0.15,0.84,9.95,-40.94,24.1,-121.94
00/00/2000,0:00:00,0:33:53,0,0,, ,,59.11,2.05,51.91,0,-0.04,0,-0.16,0.83,9.95,-40.27,24.45,-121.1
00/00/2000,0:00:00,0:33:54,0,0,, ,,59.12,2,51.88,0,-0.04,0,-0.16,0.84,9.95,-40.95,24.8,-120.97
00/00/2000,0:00:00,0:33:54,0,0,, ,,59.11,1.99,51.85,0,-0.04,0,-0.15,0.83,9.95,-40.35,25.11,-121.92
00/00/2000,0:00:00,0:33:54,0,0,, ,,59.11,2.01,51.86,0,-0.04,0,-0.16,0.83,9.95,-41.2,24.76,-121.63
00/00/2000,0:00:00,0:33:54,0,0,, ,,59.11,2,51.86,0,-0.04,0,-0.15,0.84,9.95,-40.94,24.95,-121.72
00/00/2000,0:00:00,0:33:54,0,0,, ,,59.11,2.03,51.87,0,-0.04,0,-0.16,0.83,9.95,-40.65,24.83,-122.27
00/00/2000,0:00:00,0:33:54,0,0,, ,,59.11,2.04,51.88,0,-0.04,0,-0.15,0.83,9.95,-41.04,24.58,-122.22
00/00/2000,0:00:00,0:33:55,0,0,, ,,59.12,2.01,51.86,0,-0.04,0,-0.15,0.84,9.94,-40.87,24.83,-122.04
00/00/2000,0:00:00,0:33:55,0,0,, ,,59.1,2,51.87,0,-0.04,0,-0.14,0.83,9.94,-40.87,24.63,-121.5
00/00/2000,0:00:00,0:33:55,0,0,, ,,59.1,2,51.88,0,-0.04,0,-0.15,0.83,9.93,-40.7,24.73,-121.79
00/00/2000,0:00:00,0:33:55,0,0,, ,,59.1,2.03,51.89,0,-0.04,0,-0.17,0.84,9.95,-40.73,24.64,-121.81
00/00/2000,0:00:00,0:33:55,0,0,, ,,59.11,2.02,51.87,0,-0.04,0,-0.16,0.84,9.94,-41.06,24.93,-121.29
00/00/2000,0:00:00,0:33:55,0,0,, ,,59.11,2.01,51.86,0,-0.04,0,-0.15,0.83,9.93,-40.75,24.74,-120.87
00/00/2000,0:00:00,0:33:56,0,0,, ,,59.11,2.03,51.9,0,-0.04,0,-0.15,0.83,9.94,-41.33,24.52,-121.94
00/00/2000,0:00:00,0:33:56,0,0,, ,,59.11,2,51.88,0,-0.04,0,-0.15,0.84,9.94,-41.2,24.99,-121.32
00/00/2000,0:00:00,0:33:56,0,0,, ,,59.11,1.99,51.87,0,-0.04,0,-0.15,0.84,9.94,-41.19,24.92,-121.44
00/00/2000,0:00:00,0:33:56,0,0,, ,,59.12,2,51.87,0,-0.04,0,-0.15,0.83,9.95,-40.78,24.48,-121.56
00/00/2000,0:00:00,0:33:56,0,0,, ,,59.12,2,51.86,0,-0.04,0,-0.15,0.83,9.95,-40.85,24.55,-120.72
00/00/2000,0:00:00,0:33:56,0,0,, ,,59.12,1.99,51.84,0,-0.04,0,-0.15,0.83,9.95,-40.57,25.11,-121.35
00/00/2000,0:00:00,0:33:57,0,0,, ,,59.11,1.97,51.8,0,-0.04,0,-0.15,0.83,9.95,-40.98,24.96,-121
00/00/2000,0:00:00,0:33:57,0,0,, ,,59.11,2.01,51.83,0,-0.04,0,-0.15,0.83,9.95,-40.19,24.67,-121.02
00/00/2000,0:00:00,0:33:57,0,0,, ,,59.1,2.02,51.84,0,-0.04,0,-0.15,0.83,9.95,-40.63,24.6,-120.56
00/00/2000,0:00:00,0:33:57,0,0,, ,,59.1,1.99,51.82,0,-0.04,0,-0.15,0.83,9.95,-40.91,25.02,-120.53
00/00/2000,0:00:00,0:33:57,0,0,, ,,59.11,2,51.83,0,-0.04,0,-0.15,0.83,9.95,-41.17,24.7,-120.68
00/00/2000,0:00:00,0:33:57,0,0,, ,,59.1,1.96,51.78,0,-0.04,0,-0.16,0.84,9.96,-40.73,25.31,-119.99
00/00/2000,0:00:00,0:33:58,0,0,, ,,59.08,2.03,51.83,0,-0.04,0,-0.16,0.83,9.95,-40.54,24.48,-121.25
00/00/2000,0:00:00,0:33:58,0,0,, ,,59.08,2.03,51.86,0,-0.04,0,-0.15,0.84,9.95,-40.68,24.36,-120.68
00/00/2000,0:00:00,0:33:58,0,0,, ,,59.07,2.05,51.88,0,-0.04,0,-0.16,0.83,9.96,-40.88,24.45,-121.97
00/00/2000,0:00:00,0:33:58,0,0,, ,,59.06,2.03,51.87,0,-0.04,0,-0.15,0.83,9.95,-40.57,24.48,-120.37
00/00/2000,0:00:00,0:33:58,0,0,, ,,59.07,2.01,51.86,0,-0.04,0,-0.16,0.84,9.95,-40.73,24.9,-121.1
00/00/2000,0:00:00,0:33:58,0,0,, ,,59.07,2.01,51.87,0,-0.04,0,-0.16,0.82,9.95,-41.14,24.38,-120.62
00/00/2000,0:00:00,0:33:59,0,0,, ,,59.06,1.97,51.83,0,-0.04,0,-0.15,0.83,9.95,-40.88,25.07,-120.84
00/00/2000,0:00:00,0:33:59,0,0,, ,,59.09,2.01,51.89,0,-0.04,0,-0.15,0.84,9.95,-40.75,24.09,-120.77
00/00/2000,0:00:00,0:33:59,0,0,, ,,59.09,2.03,51.9,0,-0.04,0,-0.16,0.83,9.96,-40.51,24.22,-121.4
00/00/2000,0:00:00,0:33:59,0,0,, ,,59.09,2.02,51.89,0,-0.04,0,-0.15,0.83,9.95,-40.72,24.57,-120.49
00/00/2000,0:00:00,0:33:59,0,0,, ,,59.1,2.03,51.9,0,-0.04,0,-0.16,0.83,9.95,-40.97,24.35,-121.13
00/00/2000,0:00:00,0:33:59,0,0,, ,,59.1,2.01,51.89,0,-0.04,0,-0.16,0.84,9.95,-41.04,24.71,-121.22
00/00/2000,0:00:00,0:34:00,0,0,, ,,59.1,2.03,51.9,0,-0.04,0,-0.15,0.83,9.95,-40.81,24.32,-120.52
00/00/2000,0:00:00,0:34:00,0,0,, ,,59.1,2.01,51.88,0,-0.04,0,-0.14,0.83,9.94,-40.75,24.66,-121.34
00/00/2000,0:00:00,0:34:00,0,0,, ,,59.11,2.04,51.9,0,-0.04,0,-0.16,0.83,9.95,-40.69,24.35,-121.51
00/00/2000,0:00:00,0:34:00,0,0,, ,,59.1,2.02,51.88,0,-0.04,0,-0.15,0.84,9.95,-40.87,24.89,-121.47
00/00/2000,0:00:00,0:34:00,0,0,, ,,59.1,2.02,51.88,0,-0.04,0,-0.15,0.83,9.95,-40.57,24.66,-121.37
00/00/2000,0:00:00,0:34:00,0,0,, ,,59.11,1.99,51.84,0,-0.04,0,-0.16,0.84,9.95,-40.72,24.95,-120.26
00/00/2000,0:00:00,0:34:01,0,0,, ,,59.11,2.01,51.85,0,-0.04,0,-0.16,0.84,9.95,-40.49,24.86,-121.66
00/00/2000,0:00:00,0:34:01,0,0,, ,,59.1,1.99,51.8,0,-0.04,0,-0.16,0.82,9.95,-40.72,25.17,-120.65
00/00/2000,0:00:00,0:34:01,0,0,, ,,59.11,2,51.83,0,-0.04,0,-0.15,0.84,9.96,-41.01,24.54,-121.19
00/00/2000,0:00:00,0:34:01,0,0,, ,,59.11,2.01,51.85,0,-0.04,0,-0.15,0.84,9.95,-41.19,24.47,-120.21
00/00/2000,0:00:00,0:34:01,0,0,, ,,59.11,2,51.83,0,-0.04,0,-0.15,0.83,9.95,-40.72,24.82,-120.87
00/00/2000,0:00:00,0:34:01,0,0,, ,,59.12,2.01,51.86,0,-0.04,0,-0.16,0.83,9.95,-40.63,24.36,-120.21
00/00/2000,0:00:00,0:34:02,0,0,, ,,59.12,1.96,51.83,0,-0.04,0,-0.16,0.84,9.95,-41.13,24.99,-120.21
00/00/2000,0:00:00,0:34:02,0,0,, ,,59.11,1.94,51.81,0,-0.04,0,-0.15,0.83,9.95,-40.91,25.1,-120.65
00/00/2000,0:00:00,0:34:02,0,0,, ,,59.12,1.96,51.83,0,-0.04,0,-0.15,0.83,9.94,-40.84,24.7,-120.61
00/00/2000,0:00:00,0:34:02,0,0,, ,,59.12,1.97,51.83,0,-0.04,0,-0.15,0.83,9.95,-41.06,24.63,-120.81
00/00/2000,0:00:00,0:34:02,0,0,, ,,59.1,1.97,51.8,0,-0.04,0,-0.16,0.83,9.94,-40.66,25.01,-120.71
00/00/2000,0:00:00,0:34:02,0,0,, ,,59.1,1.98,51.82,0,-0.04,0,-0.15,0.83,9.95,-40.65,24.76,-120.89
00/00/2000,0:00:00,0:34:03,0,0,, ,,59.12,2.01,51.9,0,-0.04,0,-0.15,0.84,9.95,-41.08,24.36,-121.35
00/00/2000,0:00:00,0:34:03,0,0,, ,,59.12,1.99,51.89,0,-0.04,0,-0.15,0.83,9.95,-41.11,24.33,-120.48
00/00/2000,0:00:00,0:34:03,0,0,, ,,59.12,2,51.93,0,-0.04,0,-0.16,0.84,9.96,-41.13,24.01,-120.68
00/00/2000,0:00:00,0:34:03,0,0,, ,,59.13,2.01,51.94,0,-0.04,0,-0.15,0.83,9.95,-40.75,24.17,-121
00/00/2000,0:00:00,0:34:03,0,0,, ,,59.14,2,51.94,0,-0.04,0,-0.15,0.83,9.95,-41.36,24.14,-120.55
00/00/2000,0:00:00,0:34:03,0,0,, ,,59.15,1.99,51.93,0,-0.04,0,-0.16,0.84,9.94,-41.06,24.58,-121.19
00/00/2000,0:00:00,0:34:04,0,0,, ,,59.15,1.95,51.88,0,-0.04,0,-0.15,0.83,9.94,-41.17,24.52,-120.36
00/00/2000,0:00:00,0:34:04,0,0,, ,,59.16,1.96,51.89,0,-0.04,0,-0.15,0.83,9.95,-40.63,24.48,-120.68
00/00/2000,0:00:00,0:34:04,0,0,, ,,59.15,1.95,51.86,0,-0.04,0,-0.15,0.83,9.95,-40.54,24.76,-120.05
00/00/2000,0:00:00,0:34:04,0,0,, ,,59.16,1.97,51.89,0,-0.04,0,-0.16,0.84,9.96,-40.78,24.14,-119.91
00/00/2000,0:00:00,0:34:04,0,0,, ,,59.16,1.99,51.91,0,-0.04,0,-0.16,0.83,9.94,-41.2,24.28,-120.23
00/00/2000,0:00:00,0:34:04,0,0,, ,,59.16,1.99,51.9,0,-0.04,0,-0.15,0.84,9.95,-41.1,24.32,-120.37
00/00/2000,0:00:00,0:34:05,0,0,, ,,59.16,2,51.92,0,-0.04,0,-0.15,0.83,9.94,-40.62,24.28,-121.16
00/00/2000,0:00:00,0:34:05,0,0,, ,,59.17,2.01,51.92,0,-0.04,0,-0.15,0.83,9.94,-40.5,24.38,-121
00/00/2000,0:00:00,0:34:05,0,0,, ,,59.16,1.98,51.89,0,-0.04,0,-0.15,0.83,9.95,-40.82,24.64,-120.68
00/00/2000,0:00:00,0:34:05,0,0,, ,,59.16,1.99,51.87,0,-0.04,0,-0.15,0.82,9.95,-40.21,24.28,-120.13
00/00/2000,0:00:00,0:34:05,0,0,, ,,59.17,2,51.88,0,-0.04,0,-0.15,0.84,9.95,-40.65,24.54,-121.16
00/00/2000,0:00:00,0:34:05,0,0,, ,,59.15,2,51.89,0,-0.04,0,-0.14,0.82,9.95,-40.59,24.17,-121.05
00/00/2000,0:00:00,0:34:06,0,0,, ,,59.15,2,51.87,0,-0.04,0,-0.16,0.84,9.95,-40.69,24.63,-121.4
00/00/2000,0:00:00,0:34:06,0,0,, ,,59.16,2.01,51.86,0,-0.04,0,-0.16,0.83,9.95,-40.95,24.79,-121
00/00/2000,0:00:00,0:34:06,0,0,, ,,59.16,2.01,51.86,0,-0.04,0,-0.16,0.84,9.95,-40.68,24.33,-119.96
00/00/2000,0:00:00,0:34:06,0,0,, ,,59.15,2.01,51.86,0,-0.04,0,-0.16,0.84,9.94,-40.59,24.67,-121.06
00/00/2000,0:00:00,0:34:06,0,0,, ,,59.15,2.01,51.88,0,-0.04,0,-0.15,0.84,9.95,-40.68,24.35,-120.71
00/00/2000,0:00:00,0:34:06,0,0,, ,,59.16,2,51.87,0,-0.04,0,-0.16,0.84,9.94,-40.69,24.77,-120.81
00/00/2000,0:00:00,0:34:07,0,0,, ,,59.12,2.01,51.84,0,-0.04,0,-0.15,0.83,9.95,-40.44,24.63,-120.9
00/00/2000,0:00:00,0:34:07,0,0,, ,,59.13,2.05,51.89,0,-0.04,0,-0.16,0.83,9.94,-40.22,24,-120.94
00/00/2000,0:00:00,0:34:07,0,0,, ,,59.13,2.05,51.87,0,-0.04,0,-0.16,0.82,9.94,-40.35,24.55,-120.99
00/00/2000,0:00:00,0:34:07,0,0,, ,,59.12,2.02,51.85,0,-0.04,0,-0.16,0.84,9.94,-41.14,24.79,-120.21
00/00/2000,0:00:00,0:34:07,0,0,, ,,59.11,2.04,51.85,0,-0.04,0,-0.16,0.83,9.96,-40.41,24.7,-121.76
00/00/2000,0:00:00,0:34:07,0,0,, ,,59.1,2.05,51.87,0,-0.04,0,-0.15,0.83,9.96,-40.81,24.33,-121.88
00/00/2000,0:00:00,0:34:08,0,0,, ,,59.1,2.02,51.89,0,-0.04,0,-0.15,0.83,9.95,-41.17,24.5,-122.04
00/00/2000,0:00:00,0:34:08,0,0,, ,,59.11,2.03,51.91,0,-0.04,0,-0.15,0.84,9.96,-40.89,24.33,-122.01
00/00/2000,0:00:00,0:34:08,0,0,, ,,59.11,2.01,51.88,0,-0.04,0,-0.15,0.83,9.96,-41.14,24.66,-120.99
00/00/2000,0:00:00,0:34:08,0,0,, ,,59.12,2.01,51.91,0,-0.04,0,-0.16,0.84,9.95,-41.14,24.41,-121.35
00/00/2000,0:00:00,0:34:08,0,0,, ,,59.11,2,51.88,0,-0.04,0,-0.14,0.83,9.95,-40.59,24.67,-121.32
00/00/2000,0:00:00,0:34:08,0,0,, ,,59.11,1.99,51.85,0,-0.04,0,-0.16,0.83,9.94,-40.73,25.04,-121.47
00/00/2000,0:00:00,0:34:09,0,0,, ,,59.12,2.02,51.89,0,-0.04,0,-0.15,0.84,9.95,-40.51,24.5,-121.65
00/00/2000,0:00:00,0:34:09,0,0,, ,,59.13,2.02,51.92,0,-0.04,0,-0.16,0.83,9.96,-41.11,24.13,-120.93
00/00/2000,0:00:00,0:34:09,0,0,, ,,59.13,2.01,51.91,0,-0.04,0,-0.15,0.83,9.95,-41.01,24.45,-121.67
00/00/2000,0:00:00,0:34:09,0,0,, ,,59.13,1.99,51.89,0,-0.04,0,-0.15,0.83,9.95,-40.79,24.7,-121.69
00/00/2000,0:00:00,0:34:09,0,0,, ,,59.13,2.01,51.92,0,-0.04,0,-0.15,0.83,9.96,-41.17,24.2,-121.91
00/00/2000,0:00:00,0:34:09,0,0,, ,,59.14,2.03,51.95,0,-0.04,0,-0.16,0.83,9.95,-40.81,24.25,-122.11
00/00/2000,0:00:00,0:34:10,0,0,, ,,59.14,2.01,51.92,0,-0.04,0,-0.16,0.84,9.96,-40.94,24.57,-121.09
00/00/2000,0:00:00,0:34:10,0,0,, ,,59.14,1.98,51.86,0,-0.04,0,-0.16,0.83,9.96,-41.01,25.01,-121.05
00/00/2000,0:00:00,0:34:10,0,0,, ,,59.14,1.98,51.87,0,-0.04,0,-0.15,0.84,9.96,-40.76,24.48,-120.94
00/00/2000,0:00:00,0:34:10,0,0,, ,,59.13,1.99,51.86,0,-0.04,0,-0.15,0.83,9.96,-41.11,24.71,-120.94
00/00/2000,0:00:00,0:34:10,0,0,, ,,59.13,1.98,51.85,0,-0.04,0,-0.15,0.84,9.96,-40.98,24.77,-121.28
00/00/2000,0:00:00,0:34:10,0,0,, ,,59.13,1.98,51.87,0,-0.04,0,-0.15,0.83,9.95,-40.97,24.54,-120.99
00/00/2000,0:00:00,0:34:11,0,0,, ,,59.14,2.03,51.93,0,-0.04,0,-0.15,0.84,9.95,-40.4,24.1,-120.97
00/00/2000,0:00:00,0:34:11,0,0,, ,,59.15,2.02,51.93,0,-0.04,0,-0.15,0.83,9.95,-41.06,24.23,-121.25
00/00/2000,0:00:00,0:34:11,0,0,, ,,59.16,2.02,51.95,0,-0.04,0,-0.15,0.84,9.96,-41.68,24.06,-121.59
00/00/2000,0:00:00,0:34:11,0,0,, ,,59.15,2,51.93,0,-0.04,0,-0.15,0.83,9.96,-41.14,24.42,-120.72
00/00/2000,0:00:00,0:34:11,0,0,, ,,59.15,2,51.91,0,-0.04,0,-0.16,0.83,9.96,-40.97,24.42,-121.13
00/00/2000,0:00:00,0:34:11,0,0,, ,,59.15,2.01,51.92,0,-0.04,0,-0.16,0.83,9.95,-41.03,24.32,-120.71
00/00/2000,0:00:00,0:34:12,0,0,, ,,59.15,2.02,51.9,0,-0.04,0,-0.15,0.84,9.96,-40.25,24.61,-122.23
00/00/2000,0:00:00,0:34:12,0,0,, ,,59.15,2.03,51.94,0,-0.04,0,-0.16,0.84,9.96,-41.23,24.09,-121.69
00/00/2000,0:00:00,0:34:12,0,0,, ,,59.15,2.05,51.94,0,-0.04,0,-0.16,0.84,9.95,-40.63,24.17,-121.84
00/00/2000,0:00:00,0:34:12,0,0,, ,,59.15,2.05,51.94,0,-0.04,0,-0.16,0.84,9.96,-40.75,24.16,-121.24
00/00/2000,0:00:00,0:34:12,0,0,, ,,59.14,2.04,51.91,0,-0.04,0,-0.16,0.83,9.96,-41.32,24.54,-121.13
00/00/2000,0:00:00,0:34:12,0,0,, ,,59.14,2.02,51.91,0,-0.04,0,-0.15,0.83,9.94,-40.97,24.44,-121.13
00/00/2000,0:00:00,0:34:13,0,0,, ,,59.14,2.01,51.91,0,-0.04,0,-0.16,0.84,9.96,-41.23,24.5,-120.99
00/00/2000,0:00:00,0:34:13,0,0,, ,,59.13,2.01,51.88,0,-0.04,0,-0.16,0.83,9.96,-40.85,24.79,-121.57
00/00/2000,0:00:00,0:34:13,0,0,, ,,59.13,2,51.87,0,-0.04,0,-0.16,0.83,9.96,-41.26,24.64,-120.7
00/00/2000,0:00:00,0:34:13,0,0,, ,,59.13,1.99,51.87,0,-0.04,0,-0.16,0.84,9.96,-41.13,24.79,-121.19
00/00/2000,0:00:00,0:34:13,0,0,, ,,59.13,2.01,51.87,0,-0.04,0,-0.16,0.83,9.95,-41.26,24.42,-121.09
00/00/2000,0:00:00,0:34:13,0,0,, ,,59.13,2.01,51.91,0,-0.04,0,-0.15,0.84,9.94,-41.16,24.28,-121.43
00/00/2000,0:00:00,0:34:14,0,0,, ,,59.13,2.01,51.91,0,-0.04,0,-0.15,0.84,9.96,-40.53,24.52,-121.37
00/00/2000,0:00:00,0:34:14,0,0,, ,,59.14,2.01,51.92,0,-0.04,0,-0.16,0.83,9.95,-40.66,24.42,-121.41
00/00/2000,0:00:00,0:34:14,0,0,, ,,59.13,2.01,51.91,0,-0.04,0,-0.15,0.83,9.93,-41.3,24.45,-120.72
00/00/2000,0:00:00,0:34:14,0,0,, ,,59.12,2.01,51.88,0,-0.04,0,-0.16,0.83,9.95,-40.31,24.77,-120.78
00/00/2000,0:00:00,0:34:14,0,0,, ,,59.12,2.04,51.88,0,-0.04,0,-0.16,0.83,9.94,-40.37,24.5,-120.99
00/00/2000,0:00:00,0:34:14,0,0,, ,,59.13,2.04,51.9,0,-0.04,0,-0.16,0.84,9.94,-40.65,24.32,-120.96
00/00/2000,0:00:00,0:34:15,0,0,, ,,59.12,2.07,51.93,0,-0.04,0,-0.16,0.83,9.94,-40.73,24.28,-121.76
